Date     Low     2      3      4    High    Low     2      3      4    High    Low     2      3      4    High    Low     2      3      4    High    Low     2      3      4    High 
200209 -10.55  -8.04  -7.01  -6.53  -7.89  -8.19  -7.56  -5.27  -8.23  -8.09  -7.96  -9.26  -8.57  -7.27  -9.82  -8.57  -9.20 -11.66 -12.82 -17.47 -10.62 -11.83  -9.45  -7.61  -8.45
200210   5.17   5.19   2.67   1.63   0.95   9.60   2.95   3.49   1.20  -2.42   6.47   4.05   4.71   2.79   1.00   7.05   4.97   5.36   2.04   3.09  10.43   8.48   5.32   3.88   6.07
200211  17.49  13.31   9.09   7.83  10.01  14.26   9.35   6.59   6.53   7.37  10.03   7.55   6.35   6.55   9.15   9.74   7.46   9.65   8.33  11.88   4.93   5.09   6.11   4.65   8.16
200212 -10.40  -5.19  -4.33  -1.90  -2.56 -10.55  -7.00  -4.05  -2.56  -2.72  -7.75  -3.68  -3.68  -2.69  -5.80  -7.15  -5.19  -4.73  -2.59  -0.15  -6.93  -3.92  -4.52  -2.82  -6.80
200301  -0.70  -0.55  -1.76   0.71  -0.28  -3.28  -3.99  -2.14  -2.63  -1.67  -1.75  -3.65  -3.39  -4.35  -3.30  -1.48  -2.78  -0.13  -2.08  -6.32  -2.68  -2.58  -2.61  -2.56  -7.37
200302  -6.22  -2.52  -1.66  -2.13  -2.35  -2.91  -1.19  -2.54  -2.93  -7.35  -3.74  -0.71  -2.34  -3.97  -3.26  -2.19  -2.60  -1.44  -1.40  -6.35  -0.68  -2.63  -4.82  -3.24  -4.49
200303   3.15   0.25   1.27   1.34  -0.62   2.85   0.03   0.35   1.72   0.22   2.89   0.37   0.08   1.57   0.36   1.39  -0.43  -0.39   2.06  -2.44   2.34  -1.12   1.47   0.75  -2.55
200304  12.31  11.02   7.78   7.22  10.08  10.60   9.66   9.10   9.05   9.69   8.94   8.47   9.23  12.15  10.78   8.88   7.79   8.20   9.98   7.75   7.86   7.56   9.84   7.57  12.19
200305  20.01  14.58  10.77   9.27  12.34  12.13  12.39  10.20   8.44  11.92   8.97   8.42   9.33  10.02   9.00   9.89   9.75   9.83   8.83   9.30   3.85   7.28   6.58   6.69   7.48
200306   5.53   6.08   4.54   3.83   6.30   1.77   0.07   1.50   2.33   4.08   2.47   2.03   0.64   0.20   3.43   1.35   0.61   0.24  -0.69   5.99   1.07   2.18   1.10   0.25   1.24
200307   8.69   8.07   8.53   8.91   7.83   9.52   5.10   6.20   7.02   7.35   8.29   4.77   1.47   3.80   2.36   4.40   3.29   4.36   5.02   0.14   1.76   3.35   0.24  -0.73   0.33
200308   4.22   4.87   3.51   5.60   7.01   4.30   4.10   4.96   4.84   5.43   4.66   3.86   4.56   7.89   8.85   4.88   4.31   3.98   5.30   6.96   1.69   1.54   0.94   2.09   2.69
200309   2.96   0.44   0.49   2.86   4.66  -1.40  -2.80  -2.12  -4.14  -0.50  -2.46  -2.75  -1.75  -2.25  -1.02  -1.66  -2.63  -0.26  -0.86   0.41  -0.74  -0.87  -1.91  -2.24  -2.90
200310   6.07   8.13   8.61  10.75  11.44   9.85   7.14   7.63   9.71  10.40   9.04   7.60   6.89   8.58  12.47   8.21   9.26   7.50   8.26   8.04   4.16   6.96   8.10   5.52   3.08
200311   2.66   4.28   4.09   3.97   7.11   1.76   4.22   2.78   3.97   4.19   3.06   4.10   2.36   4.95   2.87   1.36   3.03   4.33   3.79   2.69   0.65   1.21   0.98   0.43   3.11
200312   0.02   2.40   3.59   1.56   4.35   1.47   2.41   2.41   2.05   4.92  -0.92   2.29   3.75   3.62   7.15   0.35   3.66   2.46   3.71   5.86   3.93   6.27   5.17   6.43   8.24
200401   6.06   5.93   5.89   6.62   8.55   4.17   3.02   4.24   4.52   5.00   3.39   2.25   1.08   4.03   6.01   2.38   2.04   2.53   3.45   2.51   1.63   1.52   2.29   1.70   2.01
200402   0.19   0.00   0.30   1.11  -0.08   0.59   1.88   0.41  -0.33   1.28   0.43   2.23   4.11   1.71   0.67   2.30   1.04   3.72   3.15   2.31   0.69   2.49   2.31   0.47   3.85
200403  -1.57  -0.88   0.08   0.12  -0.73   2.38   0.94  -0.06   1.15   1.78   2.11   0.40   0.23   0.76   0.39  -0.32  -0.07   0.37   0.18  -1.74  -2.14  -1.42  -1.30   0.23  -1.80
200404  -4.24  -4.66  -3.83  -4.55  -6.22  -4.65  -4.09  -2.46  -4.51  -7.35  -2.49  -3.02  -3.20  -5.31  -5.66  -2.35  -4.16  -2.62  -3.45  -3.36   0.03  -1.99  -3.37  -2.60   0.47
200405  -2.13  -0.48  -0.12  -0.52   0.95   2.01   1.37   1.10   1.55   3.25   1.55   2.89   1.86   1.16   2.16   1.52   2.04   2.23   1.94   2.94   1.69   0.80  -0.06  -0.21   0.43
200406   1.19   4.72   3.62   3.63   4.21   2.71   5.62   5.86   4.74   9.08   1.97   4.48   3.04   1.59   5.23   1.17   3.01   2.32   2.86   4.84   1.16   1.84   1.19   2.16   2.84
200407 -12.77  -8.13  -5.91  -5.73  -3.87  -9.56  -7.36  -4.27  -5.81  -3.25  -9.02  -6.06  -3.59  -1.67  -3.96  -6.73  -4.81  -5.28  -5.69  -0.15  -4.67  -2.30  -1.86  -0.78  -1.50
200408  -1.25  -1.08  -0.98  -1.53  -2.05  -4.62  -1.69   0.76   0.16   0.87  -2.17  -1.18   0.66   0.07  -1.24  -1.11  -0.99   0.09  -0.42   1.12  -0.45   1.86   0.92   0.87   0.50
200409   5.06   4.61   5.02   4.25   3.65   7.71   4.95   5.71   4.59   4.11   4.34   3.54   4.03   3.89   2.82   2.91   3.18   4.60   3.77   2.35   0.12   1.14   2.94   1.26   3.00
200410   1.95   2.17   2.82   0.31   0.59   3.24   2.97   0.88   1.13   2.78   2.49   4.32   1.26  -0.09   1.70   3.48   3.15   2.59   0.31  -0.10   1.38   0.94   2.05   0.23   3.26
200411  10.50   8.72   8.04   7.16  10.66   7.54   8.73   9.13   9.89  11.60   5.47   6.61   7.33   8.46   8.98   5.17   6.34   7.48  10.19   7.56   2.46   5.44   4.46   4.44   5.62
200412   5.16   4.75   3.23   3.85   6.27   3.88   3.22   2.06   2.53   3.76   5.50   4.20   1.84   2.20   3.57   4.19   4.60   4.46   3.10   3.16   3.73   3.25   1.42   4.03   3.74
200501  -6.31  -4.44  -3.10  -3.62  -1.19  -5.68  -3.29  -3.03  -2.45  -3.21  -3.49  -3.61  -3.47  -0.51  -2.42  -2.82  -4.51  -1.98  -2.74  -1.18  -3.32  -1.42  -0.56  -2.37  -1.13
200502  -1.66  -0.08  -0.05   1.98   3.10   2.36   0.89   3.13   5.11   2.87   0.83   2.00   3.27   3.67   2.72   2.17   1.36   3.55   5.08   3.78   0.48   4.36   3.63   0.77   4.30
200503  -5.70  -2.87  -3.07  -2.26  -2.80  -4.04  -2.21  -1.93  -0.43  -2.72  -1.94  -2.28  -2.04  -3.89   0.37  -1.68   0.08  -0.46  -2.57  -0.64  -1.04  -3.74  -1.71  -0.82   0.59
200504  -5.90  -6.26  -5.05  -7.13  -6.52  -7.16  -6.40  -5.49  -6.73  -5.84  -5.40  -3.80  -5.47  -5.19  -3.91  -3.90  -4.03  -4.67  -4.05  -2.23  -0.92  -2.06  -3.50  -0.35  -2.71
200505   6.88   6.13   4.74   3.35   5.91   9.60   7.09   7.15   6.30   6.16   5.94   6.28   5.45   4.41   6.37   6.09   5.51   6.93   5.49   4.92   3.90   2.49   2.69   1.63   3.12
200506   3.62   3.56   4.55   4.91   5.11   2.40   4.28   5.03   4.33   4.30   2.04   2.29   3.36   3.54   3.81   1.18   1.87   4.71   3.36   3.25  -1.64   0.91   1.14   2.04   2.62
200507   7.96   7.28   6.99   6.69   7.59   6.35   6.54   7.63   6.51   6.89   4.41   5.98   6.78   5.87   3.96   6.13   5.24   5.21   7.60   4.17   4.66   2.00   2.79   2.50   5.14
200508  -2.43  -0.77  -0.44  -1.71  -0.59  -2.19  -1.90  -1.47  -1.55  -1.61  -2.49  -0.39  -0.73  -1.56  -0.51  -1.68  -0.01  -0.79  -0.19  -0.01  -1.68  -0.81  -0.02  -0.76   1.36
200509   1.12   1.36   0.64   0.86  -1.13   0.31   1.52  -0.04   1.34   0.43  -0.69   1.45   1.33   0.26   0.25   0.25   1.04  -0.33   4.65   1.96  -0.52   1.37   1.39   1.16   3.11
200510  -4.04  -2.60  -2.47  -2.19  -2.83  -3.81  -1.89  -3.53  -2.11  -3.67  -3.18  -4.34  -1.12  -3.32  -4.27  -1.18  -2.31  -3.51  -4.39  -4.32  -0.25  -2.42  -0.78  -0.29  -4.58
200511   4.98   4.77   4.86   3.96   3.24   5.96   3.27   4.72   6.19   2.45   7.22   5.76   5.10   4.11   1.38   5.61   4.96   4.54   4.03   2.35   3.82   3.96   3.74   4.02   0.59
200512  -0.43   0.29  -0.63   0.60   0.60  -0.09  -1.17   0.01   0.16  -1.40   0.44   1.04   0.69   0.54   1.07   0.13   2.07   1.13   1.17   1.77  -0.97   0.24   1.12   0.20   0.11
200601  11.50   9.50   8.33   7.96   8.47   7.28   8.20  10.24   9.70   8.21   5.42   8.50   8.72   5.59   5.61   5.17   5.33   4.88   4.07   4.22   1.30   1.46   2.52   3.30   7.04
200602  -0.57   1.26  -0.27  -0.98   0.48  -0.05  -0.51  -0.09  -0.71  -1.66   0.42  -0.97   0.10  -2.55  -0.41   0.73  -0.25   0.54  -2.02   0.29  -0.17   0.55   0.45   2.13  -2.89
200603   3.96   5.50   4.42   5.59   6.89   3.84   4.52   6.22   5.87   3.88   4.59   4.42   3.24   1.98   2.60   3.89   1.96   3.36   1.16   2.00   0.79   1.70   1.68   0.95   1.04
200604  -1.38  -1.36   0.57   0.66   1.96  -0.70   0.57   2.50   0.81   2.08  -1.32   0.37   0.59   1.82   1.92   0.04   0.01   1.12   5.16   1.91  -0.77   2.39   2.61   2.10   3.56
200605  -9.26  -5.86  -3.68  -4.74  -4.24  -6.32  -6.18  -3.66  -5.47  -2.72  -6.02  -5.46  -4.12  -2.75  -2.49  -5.47  -3.06  -2.76  -2.65  -1.80  -2.83  -2.75  -2.83  -1.59  -1.07
200606  -1.04  -0.90  -1.04  -0.24   0.00  -0.37   1.04   0.22   0.82   0.17  -1.13   0.10  -0.89   0.49  -0.29  -0.38  -1.94   0.45  -2.09   1.08   0.19  -0.85   0.16   1.10   2.91
200607  -5.83  -3.45  -3.23  -2.56  -2.42  -4.91  -4.72  -2.53  -3.25  -1.90  -5.87  -3.73  -3.69  -1.79  -1.66  -4.70  -3.36  -2.24  -3.68  -0.33  -1.34   2.39   1.72   2.24   1.16
200608   3.62   1.93   2.91   3.05   2.40   3.60   2.85   2.58   4.73   1.01   2.89   1.89   2.13   3.06   1.48   1.74   2.66   0.60   4.05   2.15   4.03   2.07   3.28  -0.45   0.70
200609  -0.14   0.60  -0.06   0.97   1.81   0.75   2.19   0.69   1.82   0.53   2.40   0.00   1.83   0.57   0.27   2.60   2.57   1.24   0.51   0.62   3.00   1.96   3.37   0.99   4.31
200610   7.08   6.14   5.68   4.69   5.42   6.08   5.45   5.10   4.11   5.01   5.60   4.64   2.68   4.37   5.72   4.16   4.88   2.82   3.51   3.33   2.99   3.34   2.50   3.47   5.76
200611   1.16   2.96   1.92   2.01   2.96   1.70   3.08   2.99   3.46   2.56   4.24   3.81   3.57   4.25   4.13   3.57   4.28   3.42   2.22   4.85   0.88   2.51   1.59   2.93  -0.14
200612   0.10   1.05   1.25   2.63   3.73  -2.13   0.12   0.40   0.81   1.08  -1.01   0.19   0.60   1.28   0.44  -1.12   0.51   0.25   1.50   1.77  -0.06   2.13   2.36   2.36   3.65
200701   1.54   0.38   0.07   0.13   4.12   2.09   1.80   0.83   0.89   2.97   3.95   2.10   2.30   4.18   1.31   4.22   3.88   1.43   3.87   1.74   2.13   0.98   0.76   1.20   3.04
200702  -0.65  -0.74  -0.81  -0.98   0.31  -1.07   0.10  -0.77  -0.90   0.59   0.54   1.10   0.65  -0.12   1.00  -0.80   0.63   0.22   0.52   0.68  -2.39  -1.39  -3.84  -0.75  -2.85
200703   0.34  -0.01   1.34   0.97   0.73   0.75   1.43  -0.39   1.89  -1.34   2.81   1.78   2.22   1.68   0.98   0.77   0.97   0.28   1.06   3.39   0.32   1.49   0.94   1.98   1.92
200704   3.20   0.49   0.37  -0.04   2.12   1.91   2.51   1.64   0.79   2.32   2.97   3.85   4.65   3.66   2.42   4.25   4.26   3.91   5.68   3.16   5.44   3.97   3.93   3.32   3.15
200705   1.89   3.68   2.52   3.27   3.01   3.43   4.48   3.47   2.37   3.18   6.83   5.09   6.34   3.50   3.74   4.20   3.80   4.15   5.11   2.61   2.50   3.90   3.43   3.60   5.65
200706   0.39  -0.20  -0.90  -0.76   0.39  -1.52  -0.87  -2.06  -1.85  -2.55  -0.82  -0.44   0.16  -1.64  -3.07  -0.85  -1.90  -3.70  -1.34  -2.88  -1.62  -0.10  -3.43  -1.98  -2.01
200707  -5.71  -6.25  -6.75  -7.26  -7.76  -5.02  -5.24  -5.77  -7.59  -9.17  -3.04  -2.98  -6.03  -6.40  -6.20  -2.35  -5.07  -5.89  -6.32  -5.98  -1.17  -1.92  -4.38  -5.87  -3.37
200708   0.60   0.97   1.90  -0.26  -3.10   2.81   2.07   3.24   2.71  -1.37  -0.28   2.35   0.66  -0.06  -3.58   1.42   0.09  -0.96  -2.06  -0.53   1.43   2.60   3.07   1.29  -0.73
200709   2.30   1.99   0.66   0.35  -1.11   3.04   1.48   0.54   0.21   0.17   3.77   2.55   2.41   1.73   1.12   3.33   2.04   2.29   1.39   1.46   5.11   3.97   2.44   2.84   4.31
200710   3.40   0.41   0.57  -0.63  -0.54   3.63   3.87   0.31   1.75   1.57   4.38   1.32   4.23   2.52   3.34   2.64   2.67   1.17   2.63  -0.85   3.90   2.18  -0.89   2.42   0.42
200711  -9.40  -8.52  -7.99  -7.88  -9.56  -6.90  -7.49  -6.14  -5.99  -8.67  -6.59  -5.35  -7.01  -5.26  -4.88  -4.08  -4.14  -7.94  -7.17  -5.04  -3.38  -3.00  -6.23  -2.58  -5.74
200712  -1.71   1.10  -0.82  -1.14  -1.16   1.68   0.32   0.39  -0.43  -0.10  -2.00  -2.26  -0.18  -1.07   0.29  -0.66   0.13  -2.34   0.28  -2.99  -0.78  -0.40  -1.09  -0.59   0.89
200801 -10.60  -8.58  -6.87  -5.18  -4.07  -9.16  -7.76  -6.82  -2.73  -3.76  -6.29  -5.57  -6.88  -4.68  -5.00  -6.88  -6.66  -4.72  -2.22  -5.58  -8.05  -5.48  -3.84  -2.93  -6.15
200802  -6.04  -3.34  -4.83  -3.28  -3.35  -4.74  -1.24  -2.38  -2.22  -4.71  -3.33  -2.37  -0.81  -1.80  -2.06  -1.63  -1.33  -2.57  -2.88  -4.99  -2.18  -3.20  -3.94  -5.16  -2.39
200803  -4.20  -0.59   1.80   0.42  -0.72  -0.92   1.42   1.46   0.98   1.97  -3.19   0.61  -1.21  -1.65  -0.17  -0.49  -1.95  -2.96  -2.76  -1.70   0.68   0.94  -4.17  -3.77   0.69
200804   3.45   3.40   0.57   0.64   0.81   3.42   3.29   3.15   2.07   2.30   7.24   6.10   9.35   9.84   8.21   5.99   7.14   6.13   5.34   4.55   4.45   2.24   5.83   5.52   6.36
200805   5.70   3.33   3.43   1.86   3.02   7.21   4.77   7.32   3.78   4.02   3.80   3.46   7.80   5.37   5.53   4.21   5.46   2.35   4.91   4.27   3.17  -0.39  -2.11   0.74   3.75
200806  -6.32  -9.23 -10.21  -8.15  -9.19  -8.00  -7.42  -6.28  -8.99  -7.73  -7.35  -8.76  -5.68  -6.84  -5.07  -7.87  -8.45 -10.49  -5.74 -11.30  -6.82  -7.99 -11.43 -11.10  -8.11
200807   5.23   4.51   4.90   7.65   1.93   1.91   4.25   3.06   4.38   8.60  -0.24   0.95   1.59  -1.28   5.14  -0.02  -2.28  -7.46  -3.34  -2.48  -0.39  -1.58  -3.04   0.56   3.64
200808   1.41   2.87   2.79   4.37   6.43   4.29   4.78   4.29   5.40  12.19   2.99   3.41   4.06   2.12   5.46   0.91   1.97   2.51   3.94  -1.03   1.51   1.23   0.41  -0.21   2.99
200809 -13.09  -8.41  -7.35  -5.48  -5.67  -8.79  -8.48  -5.78  -6.27  -6.76 -14.42 -10.80  -7.11  -8.20  -5.86 -12.92 -13.64 -14.49 -10.96  -9.52 -10.36  -7.19  -6.42  -6.80 -14.09
200810 -23.39 -19.99 -17.64 -15.13 -23.77 -22.69 -20.82 -18.64 -22.99 -19.96 -22.76 -18.34 -17.50 -19.85 -20.17 -20.19 -21.53 -26.31 -21.02 -19.64 -15.87 -13.88 -15.15 -19.32 -19.13
200811 -12.87 -12.75 -12.99 -11.59 -16.55 -11.10 -10.72 -10.60 -10.19 -17.01 -11.38 -11.71  -8.96  -8.49  -5.50  -8.05  -9.71  -7.69 -10.18 -14.75  -8.62  -2.40  -7.16 -10.63  -6.96
200812   3.62   4.73   5.17   3.57   3.74   4.52   3.59   6.95   6.12   7.88   7.26   3.98   3.05  -1.41   9.62   4.20   6.67   4.83   0.75   2.77   2.21   0.87   0.23  -1.24   3.14
200901  -6.31  -8.44 -10.64 -15.67 -15.18  -6.91  -7.35 -11.43 -13.23 -19.14  -6.54  -8.17  -9.77  -6.01 -15.98  -3.92  -6.67  -7.66  -8.67 -15.31  -3.52  -8.95 -10.04 -14.71 -10.07
200902 -11.33 -10.58 -11.69 -13.82 -14.90  -9.47  -9.49 -11.01 -14.31 -22.74  -6.36 -10.06  -9.66 -13.92 -11.04  -6.18  -9.04 -11.53 -12.09 -17.68  -6.99 -10.12 -13.58 -13.50 -12.08
200903   9.15  13.60   9.63   8.63  10.31   8.32  11.05  10.17   7.43  12.67   9.20   8.71  11.30   9.13  11.05   8.43   9.77   8.51   8.18  10.18   9.82   5.59  11.64   9.15   7.21
200904  18.84  15.63  15.34  15.56  18.78  15.93  16.46  16.32  15.48  19.14  13.69  18.48  13.85  15.34  14.97  10.54  13.93  18.74  12.69  20.83   8.00   6.31  10.87  11.15  17.57
200905   5.95   6.95   4.08   2.91   4.65   3.75   3.69   2.28   1.93   3.56   4.34   0.47   4.35   0.82  -0.26   3.44   2.89   5.11   7.05   4.87   4.88   5.52   6.63   6.50  -0.24
200906   8.10   4.40   4.00   2.07   3.07   6.19   1.83   0.93  -3.38   0.79   2.00   0.45  -1.54   0.78   0.69   1.79   1.15  -2.01  -0.96   0.19   1.72  -1.17  -0.85  -1.15   5.03
200907   8.16   7.15   9.45   9.88  14.03   6.66   7.47  12.08  11.54  13.40   6.91   8.99  10.28  13.17  15.10   7.60   8.06   8.06  13.13   9.81   6.08   9.01   7.64   9.26   7.48
200908   2.83   1.57   4.14   3.99  11.38   0.15   0.90   3.10   3.66  10.22   0.71   1.26   3.81   5.53  11.08   2.44   3.42   3.83   4.51  16.43   1.38   4.43   2.51   5.81  13.04
200909   5.26   6.10   5.00   5.99   9.47   8.68   5.93   7.68   4.93   8.61   6.33   4.54   6.20   7.74   8.54   6.78   6.53   5.02   5.91   9.24   3.34   3.05   3.99   4.17   2.13
200910 -10.91  -7.20  -6.88  -7.90  -8.78  -7.40  -5.32  -7.02  -8.44 -10.86  -4.80  -4.50  -5.43  -5.05 -10.30  -3.81  -4.43  -3.99  -6.06  -6.82   0.10  -1.04  -2.62  -3.97  -8.55
200911  -0.22  -0.09   2.81   2.01   0.88   2.90   0.72   2.45   3.06   5.76   3.03   4.15   1.14   6.66   6.73   4.80   4.40   4.22   3.97   4.99   7.12   5.76   4.57   5.37   4.75
200912   5.69   8.73   6.86   8.45  10.63   9.84   9.40   9.18   7.78   9.22   6.85   7.57   7.01   7.06   8.30   5.84   5.80   6.96   7.73   5.00   1.10   2.11   2.38   2.77  -0.82
201001  -4.41  -5.23  -3.75  -3.30  -0.87  -2.62  -2.97  -1.63  -1.90  -4.22  -3.83  -3.37  -3.66  -4.49  -1.60  -4.20  -4.06  -4.84  -2.99  -1.63  -3.72  -4.12  -1.15  -5.00  -2.10
201002   3.78   3.70   5.14   4.50   8.03   2.78   2.85   3.59   5.82   5.30   4.09   4.51   4.17   7.13   8.78   5.55   5.86   5.95   4.03   5.23   2.44   3.55   2.10   4.30   6.13
201003   7.04   7.47   7.22   7.86  10.02   7.32   7.97   8.17   7.37  11.46   9.28   6.90   8.39   8.92   6.82   8.14   7.24   7.86   5.81  11.26   5.15   5.60   5.82   7.18   7.71
201004   6.23   6.16   7.46   9.64  12.56   3.61   4.76   5.32   6.91   8.04   2.82   5.04   4.12   4.89   7.73   4.36   2.97   3.14   6.84   5.13   0.42   1.94   1.95  -0.01   0.75
201005  -7.97  -5.59  -7.22  -9.21 -10.27  -5.61  -6.50  -7.71  -8.97 -10.45  -6.43  -6.55  -7.03  -8.98  -9.99  -5.82  -7.13  -8.00  -6.39  -9.79  -7.50  -8.15  -8.57  -7.89 -10.03
201006  -5.90  -7.48  -7.41  -7.30 -12.17  -5.66  -4.96  -8.17  -9.26 -13.13  -5.71  -6.15  -6.74  -8.66 -10.73  -4.39  -7.07  -7.48  -7.36  -9.87  -4.02  -7.30  -2.94  -5.99 -11.20
201007   6.24   5.23   7.18   5.62   6.79   6.60   8.41   5.55   7.60   6.97   6.53   7.13   5.53   7.73   8.52   6.91   6.17   8.71   8.89   6.48   7.16   5.54   8.57   7.16   5.94
201008  -8.84  -7.73  -9.54  -8.97  -9.63  -5.46  -8.96  -7.49  -6.82  -9.01  -4.41  -6.06  -7.55  -6.76  -6.18  -4.31  -3.87  -7.61  -3.04  -5.21  -3.99  -4.70  -3.72  -3.58  -8.36
201009  10.99  11.88  13.61  11.16  10.30  14.76  15.24  12.84  10.95  10.97  13.06  14.39  12.25  11.32  10.55  12.29  10.53  11.63   7.43   9.38  10.29   8.33   7.49   8.04   6.52
201010   6.30   5.69   5.36   4.51   3.40   4.11   4.02   3.32   3.05   3.67   4.49   4.10   3.85   3.33   4.24   2.84   4.60   4.19   3.22   0.28   4.96   4.58   4.02   1.57   1.16
201011   1.89   3.34   5.08   3.82   3.87   3.14   4.67   2.40   3.28   4.76   4.43   5.70   3.01   2.46   1.88   4.25   2.79   3.26   2.07  -0.67  -0.66   1.90  -1.08  -0.30  -2.41
201012  10.20   7.87   9.41   7.92   9.31   7.20   7.87   8.33   8.22  10.21   6.10   7.95   7.57   8.25   7.97   5.21   6.73   9.26   7.32   8.97   4.64   5.96   7.45   8.39  12.64
201101  -3.30  -1.58  -0.87  -1.32  -0.70   0.56  -0.20   1.17   1.25   1.44   1.97   0.79   2.53   2.52   0.01   1.95   2.98   2.41   1.98   1.24   1.18   3.78   2.63   2.64   2.92
201102   0.97   5.46   3.53   5.72   6.18   5.54   6.46   7.18   5.11   5.51   5.81   5.83   5.21   5.89   3.59   4.32   4.13   4.11   4.34   2.65   2.00   3.45   4.35   4.48   3.69
201103   3.25   3.62   1.45   1.67   1.82   2.32   3.03   3.23   1.00   3.72   5.09   2.55   3.36   1.67   2.37   1.97   2.88   2.32   2.76  -0.23   0.00  -0.68   1.24   0.23  -2.75
201104   2.60   1.29   0.06   1.69   0.41   4.60   2.50   0.92   1.60   0.17   4.21   3.75   3.08   3.50   2.05   3.27   1.68   2.12   2.97   2.41   3.74   4.05   2.00   1.79   1.49
201105  -0.81  -1.38  -2.31  -4.40  -2.75  -1.78  -1.25  -1.20  -2.98  -3.77  -1.17  -1.26  -2.74  -2.68  -0.88   0.06   0.28  -2.32  -0.98   0.05  -0.08  -2.64  -1.54  -1.75  -2.71
201106  -5.11  -3.34  -1.93  -1.89  -2.42  -1.18  -1.46  -1.21  -0.87  -1.81  -0.12  -2.70  -1.24  -1.15  -3.16  -1.83  -2.11  -2.86  -2.19  -1.38  -1.17  -2.32  -1.76  -1.60  -1.92
201107  -5.06  -2.15  -3.42  -0.76  -1.75  -3.49  -4.13  -5.34  -3.08  -4.76  -4.71  -4.10  -3.44  -6.17  -2.88  -4.40  -3.78  -1.79  -4.26  -3.41  -0.04  -1.76  -2.29  -3.18  -4.96
201108 -12.45 -11.54 -10.19  -9.79  -9.67  -9.07  -9.56  -9.63  -8.78 -10.56  -7.83  -8.10  -8.59 -10.94  -7.20  -7.79  -7.37  -8.30  -9.49  -6.85  -3.79  -3.58  -8.47  -4.13  -8.70
201109 -11.67 -14.03  -9.78 -10.46 -10.57 -10.23 -11.04 -12.85 -11.10 -10.11 -10.14 -12.56 -13.09 -10.20 -10.64  -8.79 -11.27 -11.26 -10.62  -9.46  -6.08  -4.98  -7.63  -6.03 -10.68
201110  13.66  15.24  14.52  14.11   9.46  17.39  15.00  17.48  16.13  12.43  14.56  17.07  16.18  16.28  12.48  14.84  15.79  14.97  12.46  11.91   9.05  10.77  12.66   9.20  12.71
201111  -1.89  -0.88  -3.58  -0.23  -0.64  -0.28  -1.40   0.09   1.25   1.31  -1.30   1.01   0.57   0.56  -0.04  -0.40  -0.50   1.34  -0.29  -0.09  -0.50   0.83   0.89   0.67  -4.54
201112  -0.12   1.86   1.09   1.42   1.77  -0.53   0.89   1.58   0.11   1.13  -1.88   0.27  -0.36   1.14   1.67  -2.68   0.26   0.55   2.33  -0.20  -0.46   0.82   2.83   3.20   0.66
201201  11.80   8.13   7.72   7.03   8.02   8.10   6.52   6.96   6.88   3.57   7.81   6.19   7.44   5.60   3.08   9.57   6.27   5.62   3.58   3.49   6.81   2.81   2.96   1.35   7.42
201202   1.17   1.17   0.64   1.34   2.94   4.26   2.77   2.08   3.11   4.25   4.61   3.75   4.23   3.46   3.58   4.80   5.49   3.43   3.98   5.90   5.19   2.98   3.70   4.67   5.53
201203   3.42   3.48   3.29   3.88   4.89   1.88   2.47   3.11   2.91   2.12   1.23   1.91   1.83   2.26  -0.43   4.42   0.55   0.44   0.46   1.61   4.19   2.80   0.91   2.96   6.32
201204  -4.10  -1.82  -2.01  -1.18  -0.24   0.18  -2.70  -2.11  -2.89  -1.12  -2.49  -0.33  -2.01   0.83  -0.64  -0.34  -0.14   0.07  -0.41  -2.27  -0.15  -1.22  -0.91   0.34  -3.26
201205  -8.72  -6.29  -7.72  -6.86  -4.67  -5.69  -5.75  -7.27  -5.84  -6.91  -7.68  -6.19  -7.98  -6.19  -5.53  -7.41  -8.59  -8.60  -7.12  -5.59  -6.20  -4.56  -6.04  -3.63  -9.62
201206   6.68   6.89   6.80   5.48   5.19   6.53   3.50   4.86   3.28   5.66   5.02   2.84   2.29   4.20   3.16   0.41   1.97   3.84   2.42   3.62   2.72   4.06   5.63   4.54   6.34
201207  -2.29  -0.08  -1.93  -1.70  -2.67  -4.60  -0.49  -0.99  -1.11  -0.26  -1.20  -0.67  -1.51  -0.36  -2.28  -1.97  -0.67   1.10  -1.78  -0.67   1.56   1.29   1.91   1.41  -0.25
201208   2.72   1.76   3.41   2.69   3.36   2.05   2.47   2.47   3.47   3.63   4.95   3.99   4.88   3.36   3.58   4.72   2.87   4.03   3.50   4.88   2.53   2.85   1.03  -0.01   5.46
201209   4.88   5.64   4.19   4.45   4.70   4.49   4.13   3.73   3.26   3.77   1.98   2.21   2.42   1.85   4.31   1.47   1.96   3.34   2.61   3.15   1.69   2.72   3.60   3.04   5.11
201210  -5.61  -3.88  -3.02  -3.34  -1.47  -6.44  -2.17  -0.03  -2.23  -0.57  -2.39  -1.01   0.55   0.62   0.06  -1.15  -0.67  -0.23   1.20   1.01  -3.50  -0.83  -2.07  -1.82   4.41
201211  -0.35   2.07   0.12  -0.25   1.19  -0.47   0.48   0.29   0.73   2.37   2.96   3.18   1.90   1.98   0.62   2.90   2.42   1.29   0.05   0.40   1.45   0.25   0.28  -0.91  -2.07
